layovers|도중하차
lays| 놓다, 두다
lazied|게으른
lazier|게으른
lazies|게으른
laziest|게으른
laziness|게으름, 나태함, 느릿느릿함.
lazy|게으른
lazying|게으른
lea|초원
leach|침출되다
leached|침출되다
leaches|침출되다
leaching|걸러 내기, 침출
lead| 안내하다, 이끌다, 데리고 가다
leaded|납이 첨가된
leaden|납빛의, 탁한 회색의
leader|지도자, 대표
leaders|정당 지도부 
leadership|대표직, 대표임, 지도직
leading|가장 중요한, 선두적인
leads|인테르
leaf|잎
leafed|잎이 있는, 잎이 난, 잎이 달린
leafier|잎이 무성한
leafiest|잎이 무성한
leafing|전엽
leaflet| 전단
leafleted| 전단
leafleting| 전단
leaflets| 전단
leafletted| 전단
leafletting| 전단
leafs|잎
leafy|잎이 무성한
league| 리그
leagues| 리그
leaguing| 리그
leak| 새게 하다
leakage| 누출, 새어나감
leaked| 새게 하다
leakier| 새는, 구멍이 난
leakiest| 새는, 구멍이 난
leaking| 새게 하다
leaks| 새게 하다
leaky| 새는, 구멍이 난
lean|기울다, 기울이다,  숙이다, 굽히다, 젖히다
leaned|기울다, 기울이다,  숙이다, 굽히다, 젖히다
leaner|기대는 사람, 기대는 것,  의지하는 사람
leaning|성향
leanings|성향
leap| 뛰다, 뛰어오르다, 넘다
leapfrog| 등 짚고 뛰어넘기
leapfrogged| 등 짚고 뛰어넘기
leapfrogs| 등 짚고 뛰어넘기
leaping|도약
leaps| 뛰다, 뛰어오르다, 넘다
learn|배우다, 학습하다
learned|박식한
learner|학습자
learners|학습자
learning|학습
learns|배우다, 학습하다
lease|임대차 계약
leased|리스한, 임차한.
leasehold|임차권이 있는
leaseholder|임차인
leaseholds|임차권이 있는
leases|임대차 계약
leash| 가죽끈, 줄, 사슬
leashed| 가죽끈, 줄, 사슬
leashes| 가죽끈, 줄, 사슬
leashing| 가죽끈, 줄, 사슬
leasing|거짓말
least| 가장 적은, 가장 작은, 최소
leather| 가죽
leathers|레더스
leathery|가죽 같은
leave| 떠나다, 출발하다
leaved|…의 잎이 있는, 잎이 …개인
leaven|효모
leavening|효모, 발효소
leavens|효모
leaving|남은 것, 잔물, 쓰레기, 찌꺼기
lecher|색골, 호색한
lechers|색골, 호색한
lecithin|레시틴
lecture| 강의, 강연
lectured| 강의, 강연
lecturer|강사, 강연자
lectures| 강의, 강연
lecturing|강의
ledge|절벽에서  튀어나온 바위
ledger| 원장
ledgers| 원장
ledges|절벽에서  튀어나온 바위
lee| 바람이 없는 곳, 바람을 받지 않는 곳
leech|거머리
leeched|거머리
leeches|거머리
leek|리크
leer|음흉하게 보다, 음흉하게 웃다
leers|음흉하게 보다, 음흉하게 웃다
lees|pl. 앙금, 찌꺼기
leeward|바람이 가려지는 쪽의
leewards|바람이 가려지는 쪽의
leeway| 자유, 재량
left|왼쪽의, 좌측의
lefties| 좌익인 사람
leftist|좌파
leftists|좌파
leftover| 남은 음식
leftovers| 남은 음식
lefts|왼쪽의, 좌측의
lefty| 좌익인 사람
leg|다리
legacies| 유산
legacy| 유산
legal|법률과 관련된
legalistic|법률에 엄격히 따르는, 법률 존중주의의
legality|합법성, 적법성
legalization| 적법화, 법률화, 공인
legalize|합법화하다
legalized|제한 속도까지 속도를 줄인.
legalizes|합법화하다
legalizing|합법화하다
legally|법률적으로, 합법적으로, 법률상
legals|법률과 관련된
legate|교황 특사, 교황 사절
legatees|교황 특사, 교황 사절
legates|교황 특사, 교황 사절
legation|공사관 
legations|공사관 
legato| 부드럽게 이어서, 레가토
legatos| 부드럽게 이어서, 레가토
legend|전설
legendary|전설적인, 아주 유명한
legged|다리가 있는, 다리가 …한.
legging| 각반, 정강이받이
leggings|레깅스
legibility| 읽기 쉬움
legible|읽을 수 있는, 알아볼 수 있는, 또렷한
legion| 군단, 부대
legionnaires|냉방병
legions| 군단, 부대
legislate|법률을 제정하다
legislated|법률을 제정하다
legislates|법률을 제정하다
legislating|법률을 제정하다
legislation| 제정법
legislative|입법의, 입법부의
legislature|입법 기관, 입법부
legitimacy|합법성, 적법, 합리성, 타당성
legitimate|정당한, 타당한, 적당한
legitimated|정당한, 타당한, 적당한
legitimately|합법적으로, 정당하게
legitimates|정당한, 타당한, 적당한
legitimating|정당한, 타당한, 적당한
legs|다리
legume|콩과 식물
legumes| 콩류
leguminous|콩과의
lei| 레이, 화환
leisure|여가
leisurely|한가한, 여유로운, 느긋한
lemma|부명제
lemming|레밍, 나그네쥐
lemmings|레밍, 나그네쥐
lemon|레몬
lemonade|레몬 탄산음료
lemur| 여우원숭이
lemurs|여우원숭이
lend|빌려주다
lender|빌려주는 사람, 대출 기관
lenders|빌려주는 사람, 대출 기관
lending|대출, 대부
lends|빌려주다
length|길이
lengthen|길어지다, 늘어나다, 길게 하다, 늘이다
lengthening|늘리기 작업
lengthens|길어지다, 늘어나다, 길게 하다, 늘이다
lengthier| 너무 긴, 장황한, 지루한
lengthiest| 너무 긴, 장황한, 지루한
lengthily|길게, 장황하게.
lengths|장재=제품의 진직부분
lengthwise|세로의, 세로로, 긴, 길게
lengthy| 너무 긴, 장황한, 지루한
leniency|관대, 관용, 너그러움, 자비
lenient| 관대한
leniently|인자하게, 관대하게.
lens|렌즈
lenses|렌즈
lentil|렌즈콩, 편두
lentils|렌틸
leonine|사자 같은
leopard|표범
leopards|표범
leper|나환자, 문둥이
lepers|나환자, 문둥이
leprosy|나병, 문둥병
lesbian|레즈비언, 여자 동성애자
lesbians|레즈비언, 여자 동성애자
lesion|병변, 병소
lesions|병변, 병소
less| 더 적은, 덜한, 더 적은 것, 덜한 것
lessen| 줄다, 줄이다
lessened| 줄다, 줄이다
lessening| 줄다, 줄이다
lessens| 줄다, 줄이다
lesser| 더 적은, 더 작은, 덜한
lesson|수업, 교습, 교육
lessons|수업, 교습, 교육
lest|…하지 않도록
let| 놓아두다
letdown|감소, 감퇴, 쇠퇴, 이완, 허탈, 슬럼프.
letdowns|감소, 감퇴, 쇠퇴, 이완, 허탈, 슬럼프.
lethal|치명적인
lethally|치명적으로, 파괴적으로.
lethargic|기면성의, 기면증의, 혼수의, 무기력한, 활발하지 못한, 둔감한
lethargically|혼수 상태로, 졸면서, 둔감하게.
lethargy|무기력 
lets| 놓아두다
letter|편지
lettered|글자를 넣은
lettering| 글자
letters|읽기와 쓰기, 알파벳, 문서, 문학, 학문.
letting|임대 
lettuce|상추
lettuces|상추
letup|감소, 감속.
leukemia|백혈병
leukocyte|백혈구
leukocytes|백혈구
levee| 제방
levees| 제방
level| 정도, 수준
leveled|등격의,  등고의
leveler|수평하게 하는 사람, 수평하게 하는 것
levelers|수평하게 하는 사람, 수평하게 하는 것
leveling|평평하게 함, 땅을 고름, 평등화
levelled| 정도, 수준
levellers|레벌러스
levelling|수준측량 
levelness|평평함, 수평임, 동등함.
levels| 정도, 수준
lever| 레버
leverage|영향력
leveraged|자기자본에 비해 높은 비율의 차입금이 있는, 주주자본에 비해 높은 비율의 차입금이 있는
leverages|영향력
leveraging|레버리징. 외부로부터 자본이나 자금 따위를 들여와서 이용하는 일.
levering| 레버
levers| 레버
levied| 추가 부담금
levies| 추가 부담금
levitated| 공중에 뜨다, 공중부양하다, 공중에 뜨게 하다, 공중부양시키다
levitation|공중 부양
levy| 추가 부담금
levying| 추가 부담금
lewd|외설적인, 선정적인
lewdly|음탕하게, 방탕하게.
lexical| 어휘의
lexicography|사전학, 사전 편찬론
lexicon| 어휘
lexicons| 어휘
liabilities|부채
liability| 법적 책임
liable| 법적 책임이 있는
liaison| 연락
liar|거짓말쟁이
lib|해방
libel| 명예훼손
libeled| 명예훼손
libeler|명예 훼손자, 중상자. 
libelers| 명예훼손
libeling| 명예훼손
libelled| 명예훼손
libelling| 명예훼손
libels| 명예훼손
liberal|자유민주적인
liberalism| 진보주의
liberalization|자유화
liberalizations|자유화
liberalizing| 완화하다
liberally|자유로이, 후하게, 관대히, 개방적으로, 편견 없이
liberals|자유민주적인
liberate| 해방시키다
liberated| 해방된, 자유로운
liberates| 해방시키다
liberation|해방, 석방, 해방 운동
liberator|해방자
liberators|해방자
libertarian|자유의지론자
libertarians|자유의지론자
liberties| 자유
liberty| 자유
libido|성욕
libidos|성욕
librarian| 사서
librarians| 사서
libraries|도서관
library|도서관
licence|면허, 자격
licences|면허, 자격
license| 허가하다
licensed|주류 판매 허가를 받은
licensee|주류 판매 허가 소지자
licensees|주류 판매 허가 소지자
licenses| 허가하다
licensing|주류 판매를 허용하는
licentiously|부도덕하게, 음탕하게 , 무법으로.
lichen|지의류, 이끼
lichens|지의식물
lick|핥다
licked|핥다
licking|참패
lickings|참패
licks|릭
licorice|감초, 말린 감초 뿌리 
licorices|감초, 말린 감초 뿌리 
lid|뚜껑
lidded|뚜껑이 있는, 뚜껑이 달린
lids|뚜껑
lie|누워 있다, 눕다
lied|리트
lief|기꺼이, 자진해서
liege|군왕, 영주
lieges|군왕, 영주
lien|리엔, 선취특권, 유치권
liens|리엔, 선취특권, 유치권
lies|누워 있다, 눕다
lieu|장소
lieutenant| 중위, 소위
lieutenants| 중위, 소위
life|살아 있음, 삶, 생
lifeboat| 구조선
lifeboats| 구조선
lifeless|죽은, 죽은 듯한
lifeline| 구명 밧줄
lifelines| 구명 밧줄
lifelong|평생 동안의, 일생의
lifer|종신형 재소자
lifers|종신형 재소자
lifesaving|구명의, 수난 구조의.
lifespan|수명
lifespans|수명
lifestyle|생활 방식
lifetime|일생, 평생, 생애
lifetimes|일생, 평생, 생애
lift| 들어 올리다, 들어 올리다, 들리다, 올라가다
lifting|까짐 
liftoff| 이륙, 수직 이륙, 쏘아 올리기, 발사.
liftoffs| 이륙, 수직 이륙, 쏘아 올리기, 발사.
lifts| 들어 올리다, 들어 올리다, 들리다, 올라가다
ligament| 인대
ligaments| 인대
ligature| 묶는 데 쓰는 실, 묶는 데 쓰는 끈
ligatured| 묶는 데 쓰는 실, 묶는 데 쓰는 끈
ligatures| 묶는 데 쓰는 실, 묶는 데 쓰는 끈
ligaturing| 묶는 데 쓰는 실, 묶는 데 쓰는 끈
light| 빛, 광선, 빛살
lighted| 불이 붙은, 타고 있는
lighten| 가볍게 해주다, 덜어 주다
lightened| 가볍게 해주다, 덜어 주다
lightens| 가볍게 해주다, 덜어 주다
lighter| 라이터
lighters| 라이터
lightest| 빛, 광선, 빛살
lightheaded|약간 어지러운
lighthearted|편한 마음으로 즐기게 하기 위한
lightheartedness|근심 없음, 속편함.
lighthouse|등대
lighthouses|등대
lighting| 조명 
lightly|가볍게, 부드럽게
lightness|가벼움
lightning|번개, 번갯불
lightninged|번개, 번갯불
lights|pl.가축의 허파 
lightweight| 가벼운, 경량의
lightweights|가벼운 역기.
lignite|갈탄
like|…와 비슷한
liked|즐겨찾기
likelier|…할 공산이 있는, …할 것 같은, …할 것으로 예상되는
likeliest|…할 공산이 있는, …할 것 같은, …할 것으로 예상되는
likelihood| 공산, 가능성
likelihoods| 공산, 가능성
likely|…할 공산이 있는, …할 것 같은, …할 것으로 예상되는
liken| 비유하다, 비기다 
likened| 비유하다, 비기다 
likeness|유사성, 닮음
likenesses|유사성, 닮음
likening| 비유하다, 비기다 
likens| 비유하다, 비기다 
liking|좋아함, 애호, 취향
lilac|라일락
lilacs|라일락
lilies|백합
lily|백합
limb| 팔, 다리,  날개
limber|근육 등이 나긋나긋한, 유연한
limbo|림보
limbs| 팔, 다리,  날개
lime|석회
limed|석회
limelight|각광, 세상의 이목, 세상의 관심
limerick|5행 희시
limes|경계, 국경
limestone|석회석, 석회암
liming|라이밍 
limit|한계, 한도
limitation|국한, 제한, 한정
limitations|제한사항
limited|제한된, 아주 많지는 않은
limiting|제한하는, 한정하는
limitings|제한하는, 한정하는
limitless|한이 없는, 방대한
limits|범위, 경계
limousine|리무진
limousines|리무진
limp|기운이 없는, 활기가 없는, 축 처진, 축 늘어진
limped|기운이 없는, 활기가 없는, 축 처진, 축 늘어진
limpet| 삿갓조개류
limpets| 삿갓조개류
limpidly|투명하게, 명쾌하게.
limping|절름발이, 파행
limply|유연하게, 흐느적거리면서.
limpness|유연함, 흐느적거림.
limps|기운이 없는, 활기가 없는, 축 처진, 축 늘어진
linden|린덴  
lindens|린덴  
line| 선, 줄
lineage|혈통
lineages|혈통
lineal|직계의
lineally|직계로, 조상 전래로.
lineament|얼굴 모양, 생김새, 외형, 윤곽
linear|선의, 선으로 된
linearly|선으로, 길이로, 연속적으로.
linebacker|라인 배커
linebackers|라인 배커
lined|주름진
linen|리넨, 아마 섬유
linens|리넨, 아마 섬유
liner| 여객선
liners| 여객선
lines|선도
lineup| 정렬, 정렬한 사람, 정렬한 것
lineups| 정렬, 정렬한 사람, 정렬한 것
linger| 남다, 계속되다
lingered| 남다, 계속되다
lingerer|꾸물거리는 사람, 꾸물거리는 것
lingerers| 남다, 계속되다
lingerie|란제리, 여성용 속옷
lingering| 오래 끄는, 오래 가는
lingeringly|질질 끌면서, 망설이면서.
lingerings| 오래 끄는, 오래 가는
lingers| 남다, 계속되다
lingo|언어, 말
lingoes|언어, 말
lingos|언어, 말
lingual|혀의
linguist|수개 국어에 능통한 사람, 언어에 능한 사람
linguistic|언어의
linguistics|언어학
linguists|언어학자
liniment| 도찰제, 리니먼트제, 바르는 약
liniments|도포제
lining| 안감, 안지
linings| 안감, 안지
link| 관련, 관계
linkage|연결, 결합, 관련, 링크 
linkages|연결, 결합, 관련, 링크 
linked|유전자가 연쇄된, 연계된
linker|링커, 연계기
linking|링킹
links|골프장
linkup|연결,  도킹, 다원 중계 방송.
linkups|연결,  도킹,다원 중계 방송.
linnets|홍방울새
linseed|아마씨, 아마인
lint|린트
lintel|상인방
lintels|상인방
lion|사자
lip| 입술
lipid|지질, 지방질
lipids|지질
lips|립스 
lipstick|립스틱
lipsticked|입술 연지를 바른
lipsticking|립스틱
liquefaction|액화, 용해
liquefied|술취한.
liquefying|액화되다, 시키다
liqueur|리큐어
liqueurs|리큐어
liquid|액체
liquidate| 청산하다, 정리하다
liquidated| 청산하다, 정리하다
liquidates| 청산하다, 정리하다
liquidating|씻어내는, 청산하는
liquidation|청산, 정리, 현금화, 제거
liquidations|청산, 정리, 현금화, 제거
liquidator|청산인
liquidity| 유동성, 환금성
liquids|액체
liquified|액화되다, 액화시키다
liquor|독한 술, 독주
liquored|독한 술, 독주
liquoring|독한 술, 독주
liquors|독한 술, 독주
lira|리라
liras|리라
lisle|라일사
lisp| 혀짤배기소리
lisped| 혀짤배기소리
lisps| 혀짤배기소리
list|리스트, 목록, 명단,  일람표
listed|표에 실린, 명단에 실린, 전화 번호부에 실려 있는,상장된
listen| 듣다, 귀 기울이다
listened| 듣다, 귀 기울이다
listener|듣는 사람, 청자
listeners|듣는 사람, 청자
listening|청취, 귀를 기울임, 경청
listens| 듣다, 귀 기울이다
listing|리스트, 목록, 명단
listings|리스트, 목록, 명단
listlessly|마음 내키지 않아, 노곤하게, 무관심하게.
listlessness|마음 내키지 않음, 노곤함, 무관심함.
litanies|호칭 기도
litany|호칭 기도
litchi|여지
litchis|여지
lite|저칼로리의
liter|리터  
literacy|글을 읽고 쓸 줄 아는 능력
literal| 문자 그대로의, 기본적인, 일반적인
literally|문자 그대로, 말 그대로
literals| 문자 그대로의, 기본적인, 일반적인
literary|문학의
literate|글을 읽고 쓸 줄 아는
literates|글을 읽고 쓸 줄 아는
literati| 지식인들
literature|문학
lithium|리튬
lithographic|석판술의
lithographing|석판 인쇄 
lithography|석판 인쇄 
lithosphere|대륙권, 암석권
lithospheres|대륙권, 암석권
litigant|소송 당사자
litigants|소송 당사자
litigation|소송, 고소
litmus|리트머스
litter|쓰레기
litters|쓰레기
little| 작은, 소규모의
littoral|연안 지역
littorals|연안 지역
liturgical|예배식의, 예배용의, 전례의
liturgy| 예배식
live| 살다, 거주하다, 지내다
lived|생명이 …한
livelier|활기 넘치는, 생기 넘치는, 적극적인, 의욕적인
liveliest|활기 넘치는, 생기 넘치는, 적극적인, 의욕적인
livelihood|생계 
livelihoods|생계 
liveliness|원기, 활기, 명랑, 선명.
livelong|시간이 긴, … 내내
livelongs|시간이 긴, … 내내
lively|활기 넘치는, 생기 넘치는, 적극적인, 의욕적인
liven|명랑하게 하다, 쾌활하게 하다, 활기를 북돋우다 , 들뜨다, 활기를 띠다 
livened|명랑하게 하다, 쾌활하게 하다, 활기를 북돋우다 , 들뜨다, 활기를 띠다 
livening|명랑하게 하다, 쾌활하게 하다, 활기를 북돋우다 , 들뜨다, 활기를 띠다 
livens|명랑하게 하다, 쾌활하게 하다, 활기를 북돋우다 , 들뜨다, 활기를 띠다 
liver| 간
liveries| 상징 색
livers| 간
livery| 상징 색
livestock|가축
livid|몹시 화가 난, 격노한
lividly|검푸르게, 창백하게.
living| 살아 있는
livings| 살아 있는
lizard|도마뱀
lizards|도마뱀
llama|라마
llamas|라마
llano|나무가 없는 대초원 
lo|야, 하
load| 짐, 화물
loaded| 실은,  가득찬,  무거운
loader|짐을 싣는 사람, 적하기
loaders|짐을 싣는 사람, 적하기
loading| 추가 사례비
loaf| 빵 한 덩이
loafer|빈둥거리며 시간을 보내는 사람
loafers|가죽으로 된 끈 없는 구두
loafing| 빵 한 덩이
loam|양질토, 양토
loamy|롬의
loan|대출, 융자
loaned|대출, 융자
loaning|좁은 길
loans|대여금
loanword|차용어, 외래어
loath|~하기를 꺼리는
loathe|혐오하다
loathed|혐오하다
loathes|혐오하다
loathing|혐오, 증오
loathings|혐오, 증오
loathsome|혐오스러운
lob| 던지다
lobbed| 던지다
lobbied|로비
lobbies|로비
lobbing|로빙
lobby|로비
lobbying|로비 활동, 의안 통과 활동, 의안 저지 활동, 청원 운동, 진정 운동, 원외 활동.
lobed|잎 모양의, 열편의
lobes|로브
lobotomies|뇌엽절리술
lobotomy|뇌엽절리술
lobs| 던지다
lobster|바닷가재
lobsters|바닷가재
local| 지역의, 현지의
localities| 인근
locality| 인근
localization|지방 분권, 지방화
localized|국부적인, 국지적인
localizing| 국한시키다, 국부적이 되게 하다
locally|장소상으로, 위치상으로, 지방적으로, 국부적으로, 지방주의로
locate|…의 정확한 위치를 찾아내다
located|…에 위치한
locates|…의 정확한 위치를 찾아내다
locating|로케이팅
location| 장소, 곳, 위치
locations| 장소, 곳, 위치
lock| 잠그다, 잠기다
locked|짜맞춘, 끼워넣게 된.
locker|로커,  개인 물품 보관함
lockers|로커,  개인 물품 보관함
lockets|로켓
locking| 로킹, 잠그기.
lockout| 사무실 폐쇄, 공장 폐쇄
locks|자물쇠
lockup|유치장, 구치소, 교도소
lockups|유치장, 구치소, 교도소
locomotion|운동, 이동, 보행
locomotive|기관차
locomotives|기관차
locus| 장소, 중심지
locust|메뚜기
locusts|메뚜기
locution|말투, 말씨
locutions|말투, 말씨
lode|광맥
lodge| 오두막, 산장
lodged| 잠복 자세의.
lodger|하숙인, 셋방을 사는 사람
lodgers|하숙인, 셋방을 사는 사람
lodges| 오두막, 산장
lodging|임시 숙소, 하숙
lodgings|숙사
loft|고미다락
loftier| 아주 높은, 우뚝한
loftily|우뚝 솟아, 고상하게.
lofting|현도 뜨기
lofts|고미다락
lofty| 아주 높은, 우뚝한
log|통나무
logarithm|로그, 대수
logarithmic|대수의
logarithms|로가리즘
logbook| 등록증
loges|통나무
logged|움직임이 둔해진, 재목·배 등이 물에 젖어 무거워진
logger|벌목꾼
loggerhead|멍텅구리, 바보
logging|벌목
logic|논리
logical|타당한, 사리에 맞는
logically|논리적으로, 논리상, 필연적으로
logistic|병참의
logistical|병참의, 수송의
logistics| 실행 계획
logo| 상징, 로고
logos|이성, 로고스
logs|통나무
loin| 허릿살, 엉덩잇살
loins|허리, 요부
loiter|어정거리다
loitered|어정거리다
loiterer|어정거리다
loiterers|어정거리다
loiters|어정거리다
loll|나른하게 누워 있다, 나른하게 서 있다, 나른하게 앉아 있다
lolled|나른하게 누워 있다, 나른하게 서 있다, 나른하게 앉아 있다
lollipop|막대 사탕
lollipops|막대 사탕
lolls|나른하게 누워 있다, 나른하게 서 있다, 나른하게 앉아 있다
lone|혼자인, 단독의
lonelier|외로운, 쓸쓸한
loneliest|외로운, 쓸쓸한
loneliness|고독, 외로움
lonely|외로운, 쓸쓸한
lonesome|외로운, 허전한
long| 긴
longed| 긴
longer|더 오래
longest| 긴
longevity|장수, 오래 지속됨
longhair| 털이 긴 고양이
longhorn| 뿔이 긴 소
longhorns| 뿔이 긴 소
longing|갈망, 열망
longitude|경도
longitudes|경도
longitudinal|세로의, 길이의
longtime|여러 해의, 오랫동안의.
loofah| 목욕용 수세미
look|보다, 바라보다, 쳐다보다
looked|보다, 바라보다, 쳐다보다
looking| …으로 보이는, …한 얼굴을 한
lookout|망보는 곳
lookouts|망보는 곳
looks|표정, 모양새
loom| 어렴풋이 보이다, 어렴풋이 나타나다, 흐릿하게 보이다, 흐릿하게 나타나다
looming|어렴풋이 보이기 시작하는, 희미하게 나타나는, 기분 나쁜, 무시무시한 .
looms| 어렴풋이 보이다, 어렴풋이 나타나다, 흐릿하게 보이다, 흐릿하게 나타나다
loon|아비새
loonier|미친, 이상한
loonies|미친, 이상한
looniest|미친, 이상한
loons|아비새
loony|미친, 이상한
loop| 고리
looped|동그라미가 된, 고리가 달린, 취한, 열중하는
loophole| 구멍
loopholes| 구멍
looping|술에 취한
loops| 고리
loose| 헐거워진, 풀린
loosed| 헐거워진, 풀린
loosely|느슨하게, 헐겁게
loosen|느슨하게 하다, 느슨하게 되다, 헐겁게 하다, 헐겁게 되다, 늦추다, 늦춰지다
loosened|느슨하게 하다, 느슨하게 되다, 헐겁게 하다, 헐겁게 되다, 늦추다, 늦춰지다
looseness| 헐거워진, 풀린
loosening|헐거워짐
loosens|느슨하게 하다, 느슨하게 되다, 헐겁게 하다, 헐겁게 되다, 늦추다, 늦춰지다
looser| 헐거워진, 풀린
looses| 헐거워진, 풀린
loosest| 헐거워진, 풀린
loosing|21회째의 생일 축하
loot| 훔치다, 약탈하다
looted| 훔치다, 약탈하다
looters|약탈자, 도둑
looting|약탈, 부정이득
loots| 훔치다, 약탈하다
lop| 자르다, 잘라 내다
lope|천천히 달리다, 성큼성큼 달리다
loped|천천히 달리다, 성큼성큼 달리다
lopes|천천히 달리다, 성큼성큼 달리다
lopped| 자르다, 잘라 내다
lopping|가지자르기
lops| 자르다, 잘라 내다
lopsided|한쪽이 처진, 한쪽으로 치우친
lopsidedly|한쪽으로 기울어, 일방적으로.
lopsidedness|한쪽으로 기움, 일방적임.
lord| 귀족
lordlier|잘난 체하는, 으스대는
lordliest|잘난 체하는, 으스대는
lordly|잘난 체하는, 으스대는
lordship|각하
lore| 구전 지식, 구비 설화,  전통
lorries|대형 트럭, 화물차
lorry|대형 트럭, 화물차
lose|잃어버리다, 분실하다
loser| 패자
losers| 패자
loses|잃어버리다, 분실하다
losing|지는, 손해 보는
loss|분실, 상실, 손실, 줄임
losses|손실, 손해 
lost|길을 잃은
lot| 많음, 다량, 다수
lotion| 로션
lotions|로션
lotteries|복권
lottery|복권
lotto|로토
lotus|연
loud| 큰, 시끄러운
loudest| 큰, 시끄러운
loudly|큰 소리로, 소리 높이, 소란하게
loudness|큰 목소리, 소란스러움, 소리의 세기
loudspeaker|확성기, 스피커
loudspeakers|확성기, 스피커
lounge| 라운지, 대합실
lounged| 라운지, 대합실
lounges| 라운지, 대합실
lounging|옷이 편하게 입을 수 있는, 레저용의
louse|이
louses|이
lousier| 안 좋은, 엉망인
lousiest| 안 좋은, 엉망인
lousy| 안 좋은, 엉망인
lout|막돼 먹은 놈, 막돼 먹은 녀석
louts|막돼 먹은 놈, 막돼 먹은 녀석
louver|지붕창 , 정탑
louvered|미늘 모양 같은 창살의, 미늘창의.
louvers|지붕창 , 정탑
lovable| 사랑스러운, 매력적인
love| 사랑
lovebird|모란앵무
lovebirds|사이좋은 연인들, 사이좋은 부부
loveless|사랑 없는, 애정 없는
lovelier|사랑스러운, 아름다운, 어여쁜, 매력적인
lovelies|사랑스러운, 아름다운, 어여쁜, 매력적인
loveliest|사랑스러운, 아름다운, 어여쁜, 매력적인
lovely|사랑스러운, 아름다운, 어여쁜, 매력적인
lover| 정부, 애인, 연인
lovers|애인들
loves| 사랑
lovesick| 상사병이 난
loving|애정 어린, 다정한
lovingly|애정을 기울여, 귀여워하여, 친절히.
low| 낮은
lowbrow|교양 없는, 저속한
lowbrows|교양 없는, 저속한
lowdown|실정, 진상, 내막, 비밀 정보.
lowed| 낮은
lower| 더 낮은 쪽의, 더 아래 쪽의
lowered|낮아진
lowering|저하시키는, 타락시키는, 체력을 약하게 하는
lowest|최하의, 최저의, 최소의, 제일 싼
lowland|저지대의
lowlier| 낮은, 하찮은
lowliest| 낮은, 하찮은
lowly| 낮은, 하찮은
lows|신저가종목수
lox|훈제한 연어
loxes|훈제한 연어
loyal|충실한, 충성스러운
loyaler|충실한, 충성스러운
loyally|충성스럽게
loyalties|충실, 충성
loyalty|충실, 충성
lozenge|마름모꼴
lozenges|마름모꼴
lubber| 미련퉁이, 느림보
lubbers| 미련퉁이, 느림보
lube|윤활유
lubes|윤활유
lubing|윤활유
lubricant|윤활유
lubricants|윤활유
lubricated|윤활유를 바르다, 기름을 치다
lubricating|윤활
lubrication|미끄럽게 함, 윤활, 주유, 급유
lubricator|미끄럽게 하는 사람, 미끄럽게 하는 것
lubricators|미끄럽게 하는 사람, 미끄럽게 하는 것
lucid|명쾌한, 명료한
lucidity|명료, 명석
lucidness|빛남, 깨끗함, 알기 쉬움.
luck|좋은 운, 행운
luckier|운이 좋은, 행운의
luckiest|운이 좋은, 행운의
lucking|운이 좋은, 행운의
lucks|좋은 운, 행운
lucky|운이 좋은, 행운의
lucrative|수익성이 좋은
lucratively|유리하게, 이익이 생겨.
ludicrous|터무니없는
ludicrously|우습게, 익살맞게.
lug| 나르다, 끌다
luggage| 짐, 수하물
lugged| 나르다, 끌다
lugging| 나르다, 끌다
lugs|얇은 잎
lukewarm|미지근한
lull| 잠잠한 시기, 소강상태
lulled| 잠잠한 시기, 소강상태
lulling|달래는, 어르는
lulls| 잠잠한 시기, 소강상태
lumbar|요추의
lumbering| 느릿느릿 움직이는
lumberjack| 벌목꾼, 벌채 업자
lumberjacks| 벌목꾼, 벌채 업자
luminescence| 발광
luminescent|발광성의, 냉광성의
luminosity|광명, 광휘, 발광
luminous|어둠에서 빛나는, 야광의, 빛을 발하는
luminously|빛을 발하며, 밝게, 명백하게.
lump| 덩어리, 응어리
lumped| 덩어리, 응어리
lumpier|덩어리가 많은, 응어리가 많은, 혹투성이의
lumpiest|덩어리가 많은, 응어리가 많은, 혹투성이의
lumping|많은, 무거운, 부피가 큰, 커다란
lumps| 덩어리, 응어리
lumpy|덩어리가 많은, 응어리가 많은, 혹투성이의
lunar|달의
lunatic|미치광이 
lunch|점심
lunched|점심
luncheon|오찬
luncheons|오찬
lunches|점심
lunchtime| 점심시간
lunchtimes| 점심시간
lung|폐, 허파
lunge| 달려들다, 돌진하다
lunged|폐가 있는, 폐와 같은,폐가 …한
lunges| 달려들다, 돌진하다
lunging| 달려들다, 돌진하다
lungs|폐장
lupin|루핀
lupine|이리 같은, 이리의
lupines|루핀류
lupus|낭창
lurch| 휘청하다, 휘청거리다
lurching|갑작스럽게 흔들리는 , 비틀거리는 .
lure|꾀다, 유혹하다
lured|꾀다, 유혹하다
lurid| 야한, 야단스러운
luridly|번쩍번쩍하면서, 짙게, 전율적으로.
luridness|번쩍번쩍함, 짙음, 전율적임.
luring|유인하는, 유혹하는.
lurk| 숨어 있다, 도사리다
lurked| 숨어 있다, 도사리다
lurking|숨어 있는, 잠복해 있는
lurks| 숨어 있다, 도사리다
luscious|감미로운, 달콤한
lusciously|맛이 좋게, 상쾌하게.
lusciousness|맛이 좋음, 상쾌함.
lush|무성한, 우거진
lusher|무성한, 우거진
